Year,State,Exam ,School_ID,Avg_marks,Min_marks,Max_marks,pass_percentage,Exam_comparison,Yearly_Improvement,Average_attendance,school_type
2024,Tamil Nadu,Half Yearly,123,56.71,50,98,82.36,2.1,4.3,89.1,Aided
2024,Tamil Nadu,Half Yearly,123,79.87,45,90,98.65,-1.2,2.1,94.3,Aided
2024,Tamil Nadu,Half Yearly,123,75.83,56,85,73.86,-2.2,2.9,76.8,Government
2024,Tamil Nadu,Half Yearly,123,40.64,47,84,65.84,3.1,5,99.7,Government
2024,Tamil Nadu,Half Yearly,123,84.37,63,82,50.02,-2.8,4.1,91.3,Government
2024,Tamil Nadu,Half Yearly,123,61.42,53,100,51.39,2.2,3.8,81.6,Aided
2024,Tamil Nadu,Half Yearly,123,58.96,65,86,81.23,3.7,4.5,77.4,Aided
2024,Tamil Nadu,annual,123,90.5,58,93,95.1,4.5,5,95.8,Private
2024,Tamil Nadu,annual,123,81.67,51,94,89.4,-3.3,4.2,84.5,Government
2024,Tamil Nadu,annual,123,53.83,38,100,67.36,-3.2,3.9,76.9,Private
2024,Tamil Nadu,annual,123,57.06,37,80,90.45,1.2,4.1,94.4,Aided
2024,Tamil Nadu,annual,123,46.35,69,89,77.78,3,4.2,86.9,Private
2024,Tamil Nadu,annual,123,77.67,62,97,58.38,-0.6,3.5,77.2,Government
2024,Tamil Nadu,annual,123,76.44,46,90,83.29,2.9,3.2,95.3,Government
2024,Tamil Nadu,annual,123,68.55,70,87,62.42,-2.2,2.7,81.5,Government
2024,Tamil Nadu,annual,123,52.25,49,93,53.44,3.2,4.1,76.3,Private
2024,Tamil Nadu,annual,123,77.27,37,88,86.91,2.2,2.4,83.4,Private
2024,Tamil Nadu,annual,123,85.64,62,85,51.22,0.9,2.8,90.6,Government
2024,Tamil Nadu,annual,123,45.31,64,97,53.14,3.9,3,85.5,Government
2024,Tamil Nadu,annual,123,91.87,54,99,88.26,4.3,3.4,81.3,Government
2024,Tamil Nadu,annual,123,44.48,32,89,85.15,3.6,3.6,78.3,Private
2024,Tamil Nadu,annual,123,87.89,32,98,61.31,-1,3.8,98.4,Government
2024,Tamil Nadu,annual,123,54.63,66,84,55.14,-3.9,4.3,76.7,Private
2024,Tamil Nadu,annual,123,75.74,40,80,62.11,-1.6,5,83.6,Aided
2024,Tamil Nadu,annual,123,84.58,52,83,54.18,2.4,4.1,81.4,Aided
2024,Tamil Nadu,annual,123,54.71,58,93,64,2.6,4.3,86.4,Aided
2024,Tamil Nadu,annual,123,42.3,53,96,78.64,2.8,4,96.9,Private
2024,Tamil Nadu,annual,123,84.44,36,82,98.56,-1.4,4,76.8,Private
2024,Tamil Nadu,annual,123,49.99,61,98,63.47,-2.6,2.2,96.3,Government
2024,Tamil Nadu,annual,123,78.82,30,83,51.02,0.1,2.6,82.8,Private
2024,Tamil Nadu,annual,123,83.5,63,83,95.4,0.6,3.4,93.4,Private
2024,Tamil Nadu,annual,123,50.38,55,85,62.19,-3.7,4.8,84.7,Private
2024,Tamil Nadu,annual,123,49.15,59,80,64.38,-1.5,2.1,96.9,Aided
2024,Tamil Nadu,annual,123,43.63,40,98,66.88,4.3,3.5,77.8,Private
2024,Tamil Nadu,annual,123,51.46,40,92,80.32,-2.4,2.7,79.9,Government
2024,Tamil Nadu,annual,123,42.29,49,99,89.58,3.7,4.6,88.4,Private
2024,Tamil Nadu,annual,123,61.45,37,85,59.77,-2.8,4.2,90.7,Aided
2024,Tamil Nadu,annual,123,77.46,61,81,74.74,2.7,3.8,85.2,Government
2024,Tamil Nadu,annual,123,49.4,46,99,90.16,3.7,3.1,83.8,Private
2024,Tamil Nadu,annual,123,41.12,57,99,96.42,-3.2,2.1,96.2,Government
2024,Tamil Nadu,annual,123,66.84,49,88,94.49,2.6,2.2,99.2,Private
2024,Tamil Nadu,annual,123,45.64,40,99,60.84,2.6,3.2,97.8,Government
2024,Tamil Nadu,annual,123,85.65,33,92,92.3,-2,2.3,97.4,Aided
2024,Tamil Nadu,annual,123,40.74,58,87,97.35,5,3.6,76.4,Private
2024,Tamil Nadu,annual,123,84.39,51,82,84.43,-1.5,3,98.6,Aided
2024,Tamil Nadu,annual,123,87.93,60,83,79.48,1.5,3.8,78,Government
2024,Tamil Nadu,annual,123,62.87,58,81,83.29,-1.3,3.5,75.3,Private
2024,Tamil Nadu,annual,123,47.23,32,96,93.49,5,2,94.8,Government
2024,Tamil Nadu,annual,123,77.43,64,94,82.78,0.1,3.1,78,Aided
2024,Tamil Nadu,annual,123,71.34,63,89,88.84,4.9,2.9,94.6,Government
2024,Tamil Nadu,annual,123,43.65,69,85,83.15,-1.9,4.4,94.4,Government
2024,Tamil Nadu,annual,123,89,36,91,50.15,-0.9,2.5,77.9,Private
2024,Tamil Nadu,annual,123,82.22,38,100,67.05,-3.7,3.1,97.8,Aided
2024,Tamil Nadu,annual,123,59.62,54,91,56.23,-0.3,3.1,93.9,Government
2024,Tamil Nadu,annual,123,41.47,49,98,77.82,0.9,2.1,75,Government
2024,Tamil Nadu,annual,123,64.12,34,99,86.18,0.7,2.3,82.3,Government
2024,Tamil Nadu,annual,123,61.09,35,95,82.69,-3.5,4,92.6,Government
2024,Tamil Nadu,annual,123,81.61,36,97,60.13,-2.2,5,98.2,Government
2024,Tamil Nadu,annual,123,59.31,42,84,79.05,3.3,2.5,92.3,Aided
2024,Tamil Nadu,annual,123,59.96,35,88,63.17,2.2,4.7,92.7,Aided
2024,Tamil Nadu,annual,123,73.77,67,86,53.87,0.6,4.2,93.8,Private
2024,Tamil Nadu,annual,123,73.92,67,99,65.45,1.3,2.7,97.4,Aided
2024,Tamil Nadu,annual,123,76.55,67,99,70.42,-0.8,2.6,76,Private
2024,Tamil Nadu,annual,123,44.3,40,89,72.03,-2,4,95,Private
2024,Tamil Nadu,annual,123,69.71,64,84,52.23,3.5,2.1,78.6,Government
2024,Tamil Nadu,annual,123,66.82,65,99,57.66,-0.4,2.6,94.1,Aided
2024,Tamil Nadu,annual,123,62.69,34,91,50.86,-0.2,2.7,97.2,Government
2024,Tamil Nadu,annual,123,61.48,38,88,81.81,-1.4,4.2,78.6,Aided
2024,Tamil Nadu,annual,123,46.17,55,96,81.84,-0.2,3.8,78.9,Aided
2024,Tamil Nadu,annual,123,51.83,50,94,82.9,-4.3,4.2,90.1,Aided
2024,Tamil Nadu,annual,123,74.25,38,85,89.91,-0.7,4.3,93.2,Private
2024,Tamil Nadu,annual,123,54.26,54,97,53.86,-4.2,4.2,95.6,Private
2024,Tamil Nadu,annual,123,52.55,39,87,64.16,2.3,4.4,75.7,Aided
2024,Tamil Nadu,annual,123,80.02,33,89,60.22,4.6,3.7,96.5,Government
2024,Tamil Nadu,annual,123,68.75,34,100,63.06,-1.2,4.5,77,Aided
2024,Tamil Nadu,annual,123,50.75,58,92,61.65,3.8,2.7,90.6,Private
2024,Tamil Nadu,annual,123,83.71,51,85,77.5,-3.6,2.3,79.4,Aided
2024,Tamil Nadu,annual,123,91.42,64,84,94.24,-2.4,2.1,96.4,Private
2024,Tamil Nadu,annual,123,88.78,64,81,58.86,3.2,3.6,99.8,Aided
2024,Tamil Nadu,annual,123,71.12,53,86,78.04,-1.6,3.1,92.2,Aided
2024,Tamil Nadu,annual,123,51.5,65,100,76.23,-0.5,3.9,87.9,Private
2024,Tamil Nadu,annual,123,56.4,68,83,84.53,-1,3.7,94.2,Aided
2024,Tamil Nadu,annual,123,85.37,65,88,68.92,2.9,4.5,99.2,Government
2024,Tamil Nadu,annual,123,79.78,49,80,96.07,-2.7,4,77.3,Private
2024,Tamil Nadu,annual,123,55.73,48,86,68.97,3.8,2.7,98.3,Government
2024,Tamil Nadu,annual,123,66.82,31,82,77.38,2.2,4.1,96.5,Private
2024,Tamil Nadu,annual,123,65.23,31,95,82.7,2.8,3.7,75.8,Aided
2024,Tamil Nadu,annual,123,82.41,62,97,75.61,-1.5,3.6,95.9,Aided
2024,Tamil Nadu,annual,123,55.37,35,99,91.5,-3.9,4.7,91.7,Private
2024,Tamil Nadu,annual,123,81.6,39,97,88.65,-1.5,3.4,95.2,Aided
2024,Tamil Nadu,annual,123,87.2,64,99,98.07,-3,3.1,88.9,Aided
2024,Tamil Nadu,annual,123,88.32,60,80,99.68,-0.9,4.3,92.9,Aided
2024,Tamil Nadu,annual,123,81.48,56,80,91.32,-4,2.3,84.1,Government
2024,Tamil Nadu,annual,123,40.66,41,97,60.12,1.7,4.8,96.9,Aided
2024,Tamil Nadu,annual,123,85.51,34,80,80.03,3.5,3.7,75.2,Aided
2024,Tamil Nadu,annual,123,58.83,60,83,85.09,4.2,2.5,79.5,Government
2024,Tamil Nadu,annual,123,55.68,35,96,63.87,-4.6,4.3,84.2,Private
2024,Tamil Nadu,annual,123,60.03,36,87,56.49,-2.9,2.9,97.4,Private
2024,Telangana,Quarterly,124,47.29,42,93,77.82,-3.5,3.4,81.6,Aided
2024,Telangana,Quarterly,124,52.94,54,80,52.99,4,2.7,99.9,Private
2024,Telangana,Quarterly,124,76.75,41,81,62.05,0.4,4,79.4,Aided
2024,Telangana,Quarterly,124,46.28,39,82,86.71,-3,4.8,97.1,Private
2024,Telangana,Quarterly,124,84.57,58,90,72.6,0.1,3.3,83.1,Private
2024,Telangana,Quarterly,124,74.31,53,91,54.04,3.3,4.8,90.6,Aided
2024,Telangana,Quarterly,124,66.28,40,81,63.54,4.7,4.2,90.2,Aided
2024,Telangana,Quarterly,124,78.5,51,85,84.85,-0.2,3.8,87,Aided
2024,Telangana,Quarterly,124,55.95,37,91,86.84,-2,2.7,89.1,Government
2024,Telangana,Quarterly,124,70.28,66,90,81.6,3.6,4.8,76.3,Government
2024,Telangana,Quarterly,124,48.59,69,95,50.24,-2.4,4.4,94.4,Government
2024,Telangana,Quarterly,124,87.07,68,81,52.68,-0.3,2.5,96.2,Government
2024,Telangana,Quarterly,124,60.32,36,97,91.66,-1.5,4.6,78.4,Government
2024,Telangana,Quarterly,124,94.43,53,80,90.97,-0.6,4.6,82.7,Private
2024,Telangana,Quarterly,124,53.29,68,88,53.41,2.2,2.7,86.6,Aided
2024,Telangana,Quarterly,124,74.04,47,92,55.89,-0.3,3.7,75.6,Aided
2024,Telangana,Quarterly,124,57.88,64,85,98.34,-3.2,4.9,84.1,Private
2024,Telangana,Quarterly,124,87.63,51,90,64.21,-3.2,4.7,90.4,Aided
2024,Telangana,Quarterly,124,63.96,35,83,94.07,2.6,2.4,89.5,Private
2024,Telangana,Quarterly,124,94.77,30,87,87.95,-1.3,3.9,76.3,Government
2024,Telangana,Quarterly,124,56.31,58,86,58.44,-1.8,4.7,96.6,Government
2024,Telangana,Quarterly,124,59.51,59,93,74.52,-2,3.5,88.7,Aided
2024,Telangana,Quarterly,124,88.96,39,84,58.81,2.7,2.1,93.3,Government
2024,Telangana,Quarterly,124,74.44,60,82,65.18,3.2,2.9,85,Government
2024,Telangana,Quarterly,124,92.55,65,97,77.24,-2.5,2.6,83.8,Government
2024,Telangana,Quarterly,124,80.35,52,97,54.3,-4.8,4,80.3,Aided
2024,Telangana,Quarterly,124,67.19,42,85,66.96,3.8,3.7,82.6,Government
2024,Telangana,Quarterly,124,63.32,30,92,86.75,0.8,2.4,97.8,Government
2024,Telangana,Quarterly,124,54.21,65,91,82.1,3.4,2,92,Private
2024,Telangana,Quarterly,124,56.22,60,99,67.46,-4.3,2.3,79.7,Government
2024,Telangana,Quarterly,124,40.15,30,97,89.68,3.5,3.4,80.5,Government
2024,Telangana,Quarterly,124,71.89,45,85,75.97,1.1,2,82.9,Private
2024,Telangana,Quarterly,124,88.3,58,95,59.38,-3.6,3.3,95.4,Aided
2024,Telangana,Quarterly,124,69.33,50,84,59.99,-4.1,4.3,79.5,Government
2024,Telangana,Quarterly,124,51.8,55,94,57.79,3.1,2.9,92.6,Government
2024,Telangana,Quarterly,124,49.77,31,94,96.98,-4.7,2,75.5,Aided
2024,Telangana,Quarterly,124,51.34,55,84,81.98,-1.2,4.2,94.3,Private
2024,Telangana,Quarterly,124,64.32,51,88,64.01,0.8,4.1,99.8,Government
2024,Telangana,Quarterly,124,45.94,39,84,94.65,0.1,3.9,90.7,Private
2024,Telangana,Quarterly,124,41.89,41,84,99.32,4.5,5,93.3,Government
2024,Telangana,Quarterly,124,69.18,30,92,88.29,-3.1,2.6,77.7,Government
2024,Telangana,Quarterly,124,75.01,35,85,57.81,-5,2.7,78.7,Aided
2024,Telangana,Quarterly,124,47.13,68,87,98.34,4.3,3.3,86.7,Private
2024,Telangana,Quarterly,124,87.99,44,96,52.16,-2.2,4.2,81.2,Private
2024,Telangana,Quarterly,124,44.02,43,83,59.84,-0.9,3.9,75.9,Aided
2024,Telangana,Quarterly,124,93.73,70,95,91.57,-5,3.7,97.7,Government
2024,Telangana,Quarterly,124,78.29,70,100,61.8,0.9,3.3,87.7,Private
2024,Telangana,Quarterly,124,48.07,65,92,68.64,0,2.8,98.3,Government
2024,Telangana,Quarterly,124,85.62,33,84,85.17,-0.8,2,88.7,Government
2024,Telangana,Quarterly,124,54.12,30,82,73.82,-4.4,4.8,76.6,Aided
2024,Telangana,Quarterly,124,52.41,54,80,94.61,-4.7,2.6,94,Private
2024,Telangana,Quarterly,124,80.58,33,95,66.64,-0.4,2.2,78.6,Government
2024,Telangana,Quarterly,124,76.67,41,90,67.08,-2.1,4.4,97.6,Government
2024,Telangana,Quarterly,124,57.93,69,81,62.06,-1.1,2.6,81.4,Aided
2024,Telangana,Quarterly,124,94.11,40,82,65.13,3.4,3.8,94.2,Government
2024,Telangana,Quarterly,124,48.82,49,85,81.78,4.3,4.7,78,Private
2024,Telangana,Quarterly,124,90.61,46,85,72.44,-0.6,4.9,92,Aided
2024,Telangana,Quarterly,124,93.82,45,86,74.1,-0.4,4.2,94.6,Private
2024,Telangana,Quarterly,124,44.6,42,81,92.73,4.5,4.7,91,Government
2024,Telangana,Quarterly,124,61.69,60,87,67.4,-2.4,2.6,92.4,Government
2024,Telangana,Quarterly,124,91.26,65,82,68.29,2.7,2.6,97.6,Government
2024,Telangana,Quarterly,124,61.59,44,85,58.35,4.1,2.1,79.5,Government
2024,Telangana,Quarterly,124,70.39,49,98,96.3,-3.1,3.9,99.2,Private
2024,Telangana,Quarterly,124,73.51,47,88,59.42,-1.5,4.8,99.1,Aided
2024,Telangana,Quarterly,124,88.28,61,81,57.78,-3.4,4.5,95.1,Private
2024,Telangana,Quarterly,124,75.29,31,95,80.75,-0.9,2.6,83.5,Aided
2024,Telangana,Quarterly,124,76.73,31,87,73.16,-1.4,4.1,82.1,Government
2024,Telangana,Quarterly,124,65.29,70,80,52.3,-4.3,4.3,77.2,Aided
2024,Telangana,Quarterly,124,62.34,44,98,66.47,-1.5,3.2,97.7,Aided
2024,Telangana,Quarterly,124,60.88,67,92,77.46,3.2,3.7,75.7,Government
2024,Telangana,Quarterly,124,66.85,32,81,96.79,-0.4,2.9,92.2,Government
2024,Telangana,Quarterly,124,67.22,63,100,99.6,3.3,3.3,76.3,Government
2024,Telangana,Quarterly,124,90.09,41,95,57.72,-0.8,2,78.3,Aided
2024,Telangana,Quarterly,124,85.53,47,97,97.52,-5,3.2,87.3,Government
2024,Telangana,Quarterly,124,52.24,32,89,62.84,-2.7,3.1,80.9,Private
2024,Telangana,Quarterly,124,60.3,54,98,99.34,-2.6,4.7,86.9,Government
2024,Telangana,Quarterly,124,69.84,36,95,65.88,2.4,2.7,79,Government
2024,Telangana,Quarterly,124,82.58,44,98,52.12,3.7,4.1,77.9,Private
2024,Telangana,Quarterly,124,85.15,45,93,66.37,3.4,2.3,94.7,Government
2024,Telangana,Quarterly,124,79.66,53,94,70.06,1.6,3.3,84.3,Private
2024,Telangana,Quarterly,124,76.65,46,97,51.77,3,3.7,85.6,Government
2024,Telangana,Quarterly,124,52.95,40,100,54.64,-0.2,2.7,95,Aided
2024,Telangana,Quarterly,124,61.81,60,88,91.31,-4,4.1,86.1,Government
2024,Telangana,Quarterly,124,83.78,69,87,77.89,-3.5,5,82.1,Government
2024,Telangana,Quarterly,124,82.11,41,86,90.76,-1.9,4.2,77.4,Government
2024,Telangana,Quarterly,124,91.08,45,99,74.56,-2.6,4.3,95.4,Private
2024,Telangana,Quarterly,124,70.9,53,82,79.47,-3.6,3.9,93.6,Private
2024,Telangana,Quarterly,124,82.41,56,100,82.19,-2.3,2,89.2,Aided
2024,Telangana,Quarterly,124,79,42,83,98.9,-1.2,4.4,98,Government
2024,Telangana,Half Yearly,124,43.43,39,81,54.47,4.2,2.1,83.2,Private
2024,Telangana,Half Yearly,124,48.35,60,86,95.96,-1.6,3,92.2,Government
2024,Telangana,Half Yearly,124,79.18,45,90,63.02,-2.8,4.3,86.2,Private
2024,Telangana,Half Yearly,124,74.2,62,82,52.01,4.5,3.2,99.5,Government
2024,Telangana,Half Yearly,124,76.63,38,82,53.34,-3.4,4,77.2,Aided
2024,Telangana,Half Yearly,124,84.85,67,95,71.58,4.1,3.7,94.3,Private
2024,Telangana,Half Yearly,124,80.79,60,88,77.31,0.1,3.1,89.4,Aided
2024,Telangana,Half Yearly,124,59.64,55,90,50.72,0.4,3.4,87.2,Government
2024,Telangana,Half Yearly,124,74.64,37,87,81.98,2,2.2,84.2,Aided
2024,Telangana,Half Yearly,124,67.82,32,89,52.72,-2.4,4.4,81.1,Private
2024,Telangana,Half Yearly,124,75.82,47,92,64.01,-0.9,3.7,87.8,Private
2024,Telangana,Half Yearly,124,50.45,36,94,74.68,3.2,3,75.3,Government
2024,Telangana,Half Yearly,124,87.82,40,84,51.31,-0.2,3,83.4,Government
2024,Telangana,Half Yearly,124,67.9,53,99,74.77,4.2,3.4,89,Government
2024,Telangana,Half Yearly,124,92.12,42,100,57.15,3.2,4.8,79.3,Aided
2024,Telangana,Half Yearly,124,59.8,32,96,79.32,-3.8,3.4,78.8,Aided
2024,Telangana,Half Yearly,124,43.16,58,97,65.94,-4.5,2.2,75.4,Government
2024,Telangana,Half Yearly,124,52.32,64,87,62.76,3.8,4.6,80.1,Private
2024,Telangana,Half Yearly,124,52.61,54,88,65.61,3.8,2.2,99.4,Private
2024,Telangana,Half Yearly,124,78.19,58,93,75.12,-0.2,4.7,81.2,Government
2024,Telangana,Half Yearly,124,90.35,45,87,77.29,0.2,4,95,Government
2024,Telangana,Half Yearly,124,83.29,59,90,73.08,-3.7,3.4,79.6,Government
2024,Telangana,Half Yearly,124,92.25,33,85,88.63,4.7,4.8,92.5,Private
2024,Telangana,Half Yearly,124,71.51,39,100,89.24,-4.7,3,77.2,Aided
2024,Telangana,Half Yearly,124,57.78,56,89,70.58,-4.9,2.8,82.4,Private
2024,Telangana,Half Yearly,124,70.37,47,100,53.53,-1.1,2.9,95.8,Government
2024,Telangana,Half Yearly,124,61.77,35,88,68.73,-4.9,3.7,98.8,Aided
2024,Telangana,Half Yearly,124,79.23,31,93,91.43,-1.1,2.3,96.4,Aided
2024,Telangana,annual,124,77.9,63,98,64.83,3.8,2.5,99.7,Government
2024,Telangana,annual,124,49.21,59,96,67.28,-1.4,3.2,89,Government
2024,Telangana,annual,124,76.93,60,99,60.04,0.4,2.7,93.1,Government
2024,Telangana,annual,124,59.93,52,92,72.26,-0.3,2.7,88.3,Aided
2024,Telangana,annual,124,74.61,47,83,51.51,-2.6,5,96.5,Aided
2024,Telangana,annual,124,69.28,70,93,77.05,-0.4,4.4,91.9,Government
2024,Telangana,annual,124,45.34,33,85,90.12,-1.8,3.4,81.2,Government
2024,Telangana,annual,124,61.64,68,82,90.7,2.8,3.5,80.2,Government
2024,Telangana,annual,124,67,53,91,66.98,0.4,3.9,82.2,Private
2024,Telangana,annual,124,63.57,69,93,68.61,-2.6,2.4,81,Private
2024,Telangana,annual,124,94.89,61,99,55.77,3.2,4.4,86.8,Private
2024,Telangana,annual,124,74.94,66,96,99.81,4,2.6,96.6,Aided
2024,Telangana,annual,124,46.55,60,94,67.96,-0.5,2.9,81.2,Private
2024,Telangana,annual,124,68.54,49,96,52.71,-1.8,3.7,97.3,Government
2024,Telangana,annual,124,75.35,30,95,75.87,-3.9,2.1,96.9,Aided
2024,Telangana,annual,124,84.69,55,96,64.23,-1.8,3.3,88.4,Private
2024,Telangana,annual,124,42.19,65,83,60.48,0.7,4.6,76.5,Government
2024,Telangana,annual,124,59.59,49,100,56.59,-4.9,2.8,98.4,Private
2024,Telangana,annual,124,83.79,45,90,78.85,0.1,3.4,77.4,Aided
2024,Telangana,annual,124,53.27,37,100,99.57,1.3,2.1,75.8,Government
2024,Telangana,annual,124,56.93,35,87,77.45,-4.7,4.9,84,Aided
2024,Telangana,annual,124,93.1,56,95,53.56,-1.3,4.5,88.3,Private
2024,Telangana,annual,124,51.68,33,95,81.13,-3.8,3.3,97.5,Aided
2024,Telangana,annual,124,86.38,69,95,50.76,0.4,2.4,91.1,Aided
2024,Telangana,annual,124,60.48,68,94,90.22,2.9,4.6,90.5,Government
2024,Telangana,annual,124,42.44,35,81,89.31,4,3.6,83.7,Private
2024,Tripura,Quarterly,125,66.64,43,92,53.8,-3,2.3,76.1,Private
2024,Tripura,Quarterly,125,48.77,48,93,90.36,2.6,4.7,88,Government
2024,Tripura,Quarterly,125,52.39,33,99,63.87,-1,4.3,81.9,Aided
2024,Tripura,Quarterly,125,64.24,37,85,56.5,-1.4,2.8,86.7,Private
2024,Tripura,Quarterly,125,40,33,94,88.68,-4.3,4.7,97.3,Aided
2024,Tripura,Quarterly,125,64.1,51,96,79.5,3.5,2.4,91.1,Aided
2024,Tripura,Quarterly,125,86.73,30,95,68.21,-1.3,4.7,95.3,Private
2024,Tripura,Quarterly,125,46.45,66,90,54.49,0.5,4.4,76.2,Private
2024,Tripura,Quarterly,125,64.12,64,92,51.13,4,3.9,90.3,Aided
2024,Tripura,Quarterly,125,73.77,54,100,67.92,-2.6,3.7,81.2,Private
2024,Tripura,Quarterly,125,89.27,54,86,90.51,-0.7,4.6,84.3,Private
2024,Tripura,Quarterly,125,40.15,53,86,84.65,-4,4.5,93.6,Aided
2024,Tripura,Quarterly,125,82.42,61,99,94.27,-1.6,3.7,77.7,Aided
2024,Tripura,Quarterly,125,46.55,37,83,64.6,4.4,3.5,97.1,Government
2024,Tripura,Quarterly,125,74.14,40,82,52.24,1.3,4.1,98,Government
2024,Tripura,Quarterly,125,71.3,63,96,59.25,3.9,4.2,99.4,Private
2024,Tripura,Quarterly,125,48.11,47,97,93.58,-4.3,4.3,82.8,Aided
2024,Tripura,Quarterly,125,86.64,68,82,91.36,-1.8,2.2,96.1,Government
2024,Tripura,Quarterly,125,82.17,64,93,85.31,-3.4,2.8,79.6,Government
2024,Tripura,Quarterly,125,70.8,51,82,94.91,-1.6,3.5,80.9,Government
2024,Tripura,Quarterly,125,50.97,55,100,89.97,-3.9,4.1,89.8,Government
2024,Tripura,Quarterly,125,89.46,50,100,55.75,0.1,3.3,84.8,Aided
2024,Tripura,Quarterly,125,47.05,64,82,92.52,-4.5,2.6,91.8,Private
2024,Tripura,Quarterly,125,45.61,47,91,64.19,2.4,4.1,87.2,Government
2024,Tripura,Quarterly,125,54.15,41,95,82.12,1.2,4,96,Aided
2024,Tripura,Quarterly,125,52.89,69,83,88.43,-4.2,3.3,87.8,Private
2024,Tripura,Quarterly,125,76.73,56,81,71.64,-4.3,2.8,85.5,Private
2024,Tripura,Quarterly,125,40.62,45,90,71.37,-2.1,2,99.1,Aided
2024,Tripura,Quarterly,125,62.47,36,97,78.59,-2.4,4.9,96.2,Aided
2024,Tripura,Quarterly,125,86.55,32,100,74.94,4.6,4.7,95.9,Government
2024,Tripura,Quarterly,125,70.38,58,90,54.41,4.1,2.7,84.8,Aided
2024,Tripura,Quarterly,125,54.56,59,84,62.36,-0.7,3.8,89.2,Private
2024,Tripura,Quarterly,125,40.28,57,83,99.79,1.4,3.4,92.7,Private
2024,Tripura,Quarterly,125,66.2,48,83,98.22,3.2,2.7,83.4,Private
2024,Tripura,Quarterly,125,67.78,44,91,99.38,-1.6,2.7,81.8,Private
2024,Tripura,Quarterly,125,62.19,66,98,64.02,-0.2,4.5,81.6,Aided
2024,Tripura,Quarterly,125,74.17,38,90,50.4,-2.3,3.4,90.9,Government
2024,Tripura,Quarterly,125,80.06,66,80,61.74,3.6,2.6,99.6,Government
2024,Tripura,Quarterly,125,47.67,61,94,84.58,-3.4,3.5,86.4,Aided
2024,Tripura,Quarterly,125,81.06,65,92,99.97,0.2,3.2,83,Government
2024,Tripura,Quarterly,125,47.34,44,97,51.4,-3,2.2,95.1,Private
2024,Tripura,Quarterly,125,64.48,34,99,78,-2.5,4,77.2,Private
2024,Tripura,Quarterly,125,50.3,54,88,77.98,-3.1,4.6,80.1,Aided
2024,Tripura,Quarterly,125,79.49,30,99,55.45,0.8,3.2,88.9,Government
2024,Tripura,Quarterly,125,91.85,54,83,78.82,3,4.4,89.8,Aided
2024,Tripura,Quarterly,125,83.74,54,92,82.06,-0.3,4.7,88.2,Aided
2024,Tripura,Quarterly,125,86.17,61,82,89.57,0.3,3.7,91.9,Private
2024,Tripura,Quarterly,125,90.71,54,99,91.29,-1.2,4.9,93.8,Government
2024,Tripura,Quarterly,125,42.89,46,84,64.58,2,3.5,86.3,Aided
2024,Tripura,Quarterly,125,68.49,43,80,65.66,1,3.7,91.7,Private
2024,Tripura,Quarterly,125,74.73,37,96,52.51,-3.2,3.5,86.7,Government
2024,Tripura,Quarterly,125,64.38,65,91,61.73,-4.9,4,85.9,Private
2024,Tripura,Quarterly,125,69.47,41,81,87.52,-0.1,2.6,88.2,Aided
2024,Tripura,Quarterly,125,74.02,65,100,86.79,2.3,4.6,85.1,Private
2024,Tripura,Quarterly,125,94.92,62,81,65.58,-1.3,4.2,91.2,Government
2024,Tripura,Quarterly,125,46.66,41,87,64.63,0.1,2.7,84.1,Private
2024,Tripura,Quarterly,125,54.03,62,98,72.19,-4.5,3.9,88.7,Government
2024,Tripura,Quarterly,125,86.85,54,83,71.01,2.1,4.3,97.9,Government
2024,Tripura,Quarterly,125,75.14,62,98,84.44,-1.8,4,81.9,Aided
2024,Tripura,Quarterly,125,81.29,55,80,50.27,0.1,4.2,83.9,Aided
2024,Tripura,Quarterly,125,73.06,67,94,56.24,-3.1,2.9,87.4,Aided
2024,Tripura,Quarterly,125,80.91,53,98,63.16,2,4.8,84.7,Government
2024,Tripura,Quarterly,125,61.79,33,93,54.55,4.7,2.1,93.5,Private
2024,Tripura,Quarterly,125,74.29,45,97,73.36,3.9,2.7,93.3,Aided
2024,Tripura,Quarterly,125,79.9,68,93,80.4,-1.3,2,86.7,Private
2024,Tripura,Quarterly,125,60.47,54,96,77.61,3,2.7,95.4,Aided
2024,Tripura,Quarterly,125,57.62,53,95,85.47,-0.7,2.7,78.8,Private
2024,Tripura,Quarterly,125,49.28,67,93,61.12,5,2.4,81.1,Government
2024,Tripura,Quarterly,125,55.36,47,97,52.28,2.4,3.5,95.9,Government
2024,Tripura,Quarterly,125,43.16,66,97,77.17,2,4.2,92.2,Government
2024,Tripura,Quarterly,125,67.37,51,88,83.54,-0.9,4.5,84.2,Government
2024,Tripura,Quarterly,125,70.35,56,87,76.51,4,3.5,98.9,Government
2024,Tripura,Quarterly,125,40.63,33,99,77.58,1.6,2.2,80.8,Government
2024,Tripura,Quarterly,125,80.19,60,90,88.11,-3.5,4,87,Private
2024,Tripura,Quarterly,125,79.66,46,97,64.19,0.6,3.9,83.3,Private
2024,Tripura,Quarterly,125,87.46,59,82,60.75,4.3,4.5,93,Aided
2024,Tripura,Quarterly,125,85.2,63,91,72.62,-4.9,4.3,93.7,Aided
2024,Tripura,Quarterly,125,60.57,43,100,72.32,-2,3,81.8,Private
2024,Tripura,Quarterly,125,64.02,38,94,68.29,2.9,4.4,85.9,Aided
